source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
T/NK cells,Mast cells,ICAM1,ITGAL_ITGB2,1.3648460726285338e-5,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
B/Plasma cells,Mesenchymal cells,ICAM1,ITGAL_ITGB2,3.825887068671669e-6,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Epithelial cells,Mesenchymal cells,ICAM1,ITGAL_ITGB2,7.453101666353245e-6,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Myeloid cells,Mesenchymal cells,ICAM1,ITGAL_ITGB2,2.6702486528786903e-5,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
T/NK cells,Mesenchymal cells,ICAM1,ITGAL_ITGB2,8.890095869090406e-6,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
B/Plasma cells,Myeloid cells,ICAM1,ITGAL_ITGB2,7.180211746396885e-5,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Endothelial cells,Myeloid cells,ICAM1,ITGAL_ITGB2,2.5823300578206164e-5,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
EnEpi cells,Myeloid cells,ICAM1,ITGAL_ITGB2,8.94225688038885e-6,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
EnS cells,Myeloid cells,ICAM1,ITGAL_ITGB2,2.0863122839495503e-5,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Epithelial cells,Myeloid cells,ICAM1,ITGAL_ITGB2,1.3986664672773172e-4,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Erythrocytes,Myeloid cells,ICAM1,ITGAL_ITGB2,8.882359926617935e-6,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Mast cells,Myeloid cells,ICAM1,ITGAL_ITGB2,3.46191494390998e-5,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Mesenchymal cells,Myeloid cells,ICAM1,ITGAL_ITGB2,1.771304579964703e-5,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Myeloid cells,Myeloid cells,ICAM1,ITGAL_ITGB2,5.009337840733452e-4,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Smooth muscle cells,Myeloid cells,ICAM1,ITGAL_ITGB2,2.5889883599911767e-5,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
T/NK cells,Myeloid cells,ICAM1,ITGAL_ITGB2,1.6682935640098824e-4,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
B/Plasma cells,Smooth muscle cells,ICAM1,ITGAL_ITGB2,5.661941026337926e-6,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Epithelial cells,Smooth muscle cells,ICAM1,ITGAL_ITGB2,1.102984690460586e-5,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Myeloid cells,Smooth muscle cells,ICAM1,ITGAL_ITGB2,3.951665102959351e-5,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
T/NK cells,Smooth muscle cells,ICAM1,ITGAL_ITGB2,1.3156445889434325e-5,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
B/Plasma cells,T/NK cells,ICAM1,ITGAL_ITGB2,2.7311782414067085e-5,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Endothelial cells,T/NK cells,ICAM1,ITGAL_ITGB2,9.822276800392852e-6,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
EnEpi cells,T/NK cells,ICAM1,ITGAL_ITGB2,3.401284947098467e-6,0.03,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
EnS cells,T/NK cells,ICAM1,ITGAL_ITGB2,7.935574965839587e-6,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Epithelial cells,T/NK cells,ICAM1,ITGAL_ITGB2,5.320412102537144e-5,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Mast cells,T/NK cells,ICAM1,ITGAL_ITGB2,1.3167980626593467e-5,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Mesenchymal cells,T/NK cells,ICAM1,ITGAL_ITGB2,6.737386800961718e-6,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Myeloid cells,T/NK cells,ICAM1,ITGAL_ITGB2,1.905937333745436e-4,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Smooth muscle cells,T/NK cells,ICAM1,ITGAL_ITGB2,9.847603050199345e-6,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
T/NK cells,T/NK cells,ICAM1,ITGAL_ITGB2,6.346157418405906e-5,0,ICAM1_ITGAL_ITGB2,ICAM1 - (ITGAL+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
B/Plasma cells,EnEpi cells,ICAM1,ITGAM_ITGB2,2.4725478617556294e-5,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Epithelial cells,EnEpi cells,ICAM1,ITGAM_ITGB2,4.8166046521020705e-5,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Myeloid cells,EnEpi cells,ICAM1,ITGAM_ITGB2,1.7254802620361387e-4,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
T/NK cells,EnEpi cells,ICAM1,ITGAM_ITGB2,5.7452243260502655e-5,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
B/Plasma cells,EnS cells,ICAM1,ITGAM_ITGB2,3.634521992573309e-5,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Epithelial cells,EnS cells,ICAM1,ITGAM_ITGB2,7.08009052557254e-5,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Myeloid cells,EnS cells,ICAM1,ITGAM_ITGB2,2.536193703085713e-4,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
T/NK cells,EnS cells,ICAM1,ITGAM_ITGB2,8.445063221784678e-5,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
B/Plasma cells,Epithelial cells,ICAM1,ITGAM_ITGB2,3.29677716072453e-5,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Epithelial cells,Epithelial cells,ICAM1,ITGAM_ITGB2,6.422180283230763e-5,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Myeloid cells,Epithelial cells,ICAM1,ITGAM_ITGB2,2.3005595567172977e-4,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
T/NK cells,Epithelial cells,ICAM1,ITGAM_ITGB2,7.660323990848748e-5,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
B/Plasma cells,Mesenchymal cells,ICAM1,ITGAM_ITGB2,5.5219706270828043e-5,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Endothelial cells,Mesenchymal cells,ICAM1,ITGAM_ITGB2,1.9859301934667295e-5,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Epithelial cells,Mesenchymal cells,ICAM1,ITGAM_ITGB2,1.0756669634038906e-4,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Myeloid cells,Mesenchymal cells,ICAM1,ITGAM_ITGB2,3.852833214714141e-4,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
T/NK cells,Mesenchymal cells,ICAM1,ITGAM_ITGB2,1.2830360128724335e-4,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
B/Plasma cells,Myeloid cells,ICAM1,ITGAM_ITGB2,1.1529885418990118e-4,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Endothelial cells,Myeloid cells,ICAM1,ITGAM_ITGB2,4.146785654706835e-5,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
EnS cells,Myeloid cells,ICAM1,ITGAM_ITGB2,3.3502750056487e-5,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Epithelial cells,Myeloid cells,ICAM1,ITGAM_ITGB2,2.2458667962687044e-4,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Mast cells,Myeloid cells,ICAM1,ITGAM_ITGB2,5.559220705702374e-5,0.03,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Mesenchymal cells,Myeloid cells,ICAM1,ITGAM_ITGB2,2.8444297782561343e-5,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Myeloid cells,Myeloid cells,ICAM1,ITGAM_ITGB2,8.04183519089391e-4,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Smooth muscle cells,Myeloid cells,ICAM1,ITGAM_ITGB2,4.157477595019506e-5,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
T/NK cells,Myeloid cells,ICAM1,ITGAM_ITGB2,2.6787686773894906e-4,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
B/Plasma cells,B/Plasma cells,ICAM1,ITGAL,3.7341596015728264e-6,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
Endothelial cells,B/Plasma cells,ICAM1,ITGAL,1.3429147496376222e-6,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
EnS cells,B/Plasma cells,ICAM1,ITGAL,1.0849605980004938e-6,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
Epithelial cells,B/Plasma cells,ICAM1,ITGAL,7.27441063201338e-6,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
Mesenchymal cells,B/Plasma cells,ICAM1,ITGAL,9.211420322919793e-7,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
Myeloid cells,B/Plasma cells,ICAM1,ITGAL,2.6062295974045964e-5,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
Smooth muscle cells,B/Plasma cells,ICAM1,ITGAL,1.3463774176368354e-6,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
T/NK cells,B/Plasma cells,ICAM1,ITGAL,8.676952634330454e-6,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
B/Plasma cells,Endothelial cells,ICAM1,ITGAL,1.0977580768228477e-6,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
Epithelial cells,Endothelial cells,ICAM1,ITGAL,2.1385167848813317e-6,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
Myeloid cells,Endothelial cells,ICAM1,ITGAL,7.661843622661878e-6,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
T/NK cells,Endothelial cells,ICAM1,ITGAL,2.5508358220887165e-6,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
Myeloid cells,EnEpi cells,ICAM1,ITGAL,2.653160474403222e-6,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
T/NK cells,EnEpi cells,ICAM1,ITGAL,8.833062250893711e-7,0.03,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
B/Plasma cells,EnS cells,ICAM1,ITGAL,8.868948708206524e-7,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
Epithelial cells,EnS cells,ICAM1,ITGAL,1.7277394599824692e-6,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
Myeloid cells,EnS cells,ICAM1,ITGAL,6.19012378168491e-6,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
T/NK cells,EnS cells,ICAM1,ITGAL,2.0608582948555504e-6,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
B/Plasma cells,Epithelial cells,ICAM1,ITGAL,7.5981370508517565e-6,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
Endothelial cells,Epithelial cells,ICAM1,ITGAL,2.73252261603571e-6,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
EnEpi cells,Epithelial cells,ICAM1,ITGAL,9.462210396751355e-7,0.03,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
